SKU_ID,Product_Name,Department,Category,Subcategory,Brand,Vendor_ID,Product_Cost,Original_Retail_Price,Current_Retail_Price,Margin_Percentage,Launch_Date,Season,Product_Status,Style,Colour,Size,Material,Price_Band,Demand_Index,Inventory_Bias
HAL1989,Harbour Oak Atelier,Seasonal,Halloween,Halloween,Foundry Home,V008,41.05,84.74,84.74,0.5156,2025-01-02,Halloween,Active,Artisan,Champagne,Large,Marble,Best,0.9506,1.08
HAL1990,Cove Rattan Vessel,Seasonal,Halloween,Halloween,Northstar Collection,V011,27.43,51.9,51.9,0.4715,2023-09-15,Halloween,Active,Artisan,Oat,Small,Linen,Better,1.0527,1.08
HAL1991,Noir Glass House,Seasonal,Halloween,Halloween,Foundry Home,V002,32.58,81.6,81.6,0.6007,2023-09-05,Halloween,Active,Modern,Natural,Large,Glass,Best,1.2288,1.08
HAL1992,Marlow Stone Series,Seasonal,Halloween,Halloween,Foundry Home,V007,18.25,39.07,39.07,0.5329,2024-08-14,Halloween,Active,Modern,Sand,One Size,Glass,Good,1.2775,1.08
HAL1993,Vale Wool Edit,Seasonal,Halloween,Halloween,Foundry Home,V012,38.69,81.51,81.51,0.5253,2024-11-26,Halloween,Active,Artisan,Espresso,Small,Ceramic,Best,0.6712,1.08
HAL1994,Aster Brass Edit,Seasonal,Halloween,Halloween,Atelier Edit,V020,12.36,26.31,26.31,0.5304,2023-08-14,Halloween,Active,Minimal,Oat,One Size,Linen,Good,0.9626,1.08
HAL1995,Arc Oak Form,Seasonal,Halloween,Halloween,Northstar Collection,V009,20.46,49.97,49.97,0.5905,2024-06-14,Halloween,Active,Artisan,Sage,Medium,Wool,Better,0.3803,1.08
HAL1996,Aster Rattan House,Seasonal,Halloween,Halloween,Northstar Collection,V014,20.97,49.68,49.68,0.5778,2024-11-23,Halloween,Active,Classic,Sand,Small,Brass,Better,0.6847,1.08
HAL1997,Noir Stone Form,Seasonal,Halloween,Halloween,Atelier Edit,V020,15.42,35.72,35.72,0.5684,2023-06-30,Halloween,Active,Artisan,Sand,Small,Cotton,Good,1.8693,1.08
HAL1998,Harbour Ceramic Atelier,Seasonal,Halloween,Halloween,Maison Reserve,V010,23.41,54.44,54.44,0.5701,2024-05-12,Halloween,Active,Organic,Sage,Small,Glass,Better,1.1209,1.08
HAL1999,Marlow Linen Studio,Seasonal,Halloween,Halloween,Atelier Edit,V014,37.1,90.16,90.16,0.5885,2024-12-14,Halloween,Seasonal,Minimal,Slate,Large,Oak,Best,0.8068,1.08
HAL2000,Ridge Wool Series,Seasonal,Halloween,Halloween,Northstar Collection,V004,46.28,90.35,90.35,0.4878,2024-03-02,Halloween,Active,Minimal,Champagne,Small,Rattan,Best,0.8941,1.08
HAL2001,Vale Oak Atelier,Seasonal,Halloween,Halloween,Foundry Home,V009,28.3,64.57,64.57,0.5617,2024-04-05,Halloween,Active,Artisan,Champagne,Medium,Linen,Better,0.5131,1.08
HAL2002,Arc Cotton Studio,Seasonal,Halloween,Halloween,Foundry Home,V018,43.67,93.87,93.87,0.5347,2023-08-17,Halloween,Active,Modern,Slate,One Size,Marble,Best,1.8493,1.08
HAL2003,Ridge Rattan Collection,Seasonal,Halloween,Halloween,Northstar Collection,V003,29.55,68.31,68.31,0.5675,2024-06-04,Halloween,Active,Classic,Terracotta,Small,Brass,Better,0.6695,1.08
HAL2004,Ridge Wool Edit,Seasonal,Halloween,Halloween,Atelier Edit,V009,13.88,30.34,30.34,0.5426,2024-02-21,Halloween,Active,Artisan,Sage,Medium,Cotton,Good,1.2079,1.08
HAL2005,Vale Brass Line,Seasonal,Halloween,Halloween,Maison Reserve,V019,40.62,80.1,80.1,0.4928,2024-11-17,Halloween,Active,Classic,Champagne,Small,Rattan,Best,0.7223,1.08
HAL2006,Sable Wool Vessel,Seasonal,Halloween,Halloween,Northstar Collection,V005,23.02,56.24,56.24,0.5906,2024-02-23,Halloween,Active,Organic,Sand,Medium,Wool,Better,1.0184,1.08
HAL2007,Marlow Rattan Edit,Seasonal,Halloween,Halloween,Northstar Collection,V013,35.85,84.18,84.18,0.5741,2024-01-23,Halloween,Active,Modern,Charcoal,Medium,Cotton,Best,0.7593,1.08
HAL2008,Avery Linen Collection,Seasonal,Halloween,Halloween,Maison Reserve,V020,17.61,32.22,32.22,0.4536,2024-12-15,Halloween,Active,Modern,Espresso,Small,Stone,Good,1.2455,1.08
HAL2009,Avery Glass House,Seasonal,Halloween,Halloween,Atelier Edit,V008,25.0,49.08,49.08,0.4906,2023-09-30,Halloween,Seasonal,Classic,Natural,Large,Ceramic,Better,0.6809,1.08
HAL2010,Sable Marble Studio,Seasonal,Halloween,Halloween,Northstar Collection,V012,7.66,16.71,16.71,0.5414,2023-08-09,Halloween,Active,Artisan,Slate,Small,Marble,Entry,1.117,1.08
HAL2011,Harbour Oak Line,Seasonal,Halloween,Halloween,Atelier Edit,V002,5.87,13.64,13.64,0.5697,2024-05-10,Halloween,Active,Organic,Sage,Large,Oak,Entry,0.9516,1.08
HAL2012,Mira Wool Edit,Seasonal,Halloween,Halloween,Atelier Edit,V007,32.86,64.25,64.25,0.4885,2024-09-18,Halloween,Active,Organic,Natural,One Size,Glass,Better,0.8997,1.08
HAL2013,Luna Stone Form,Seasonal,Halloween,Halloween,Maison Reserve,V014,19.53,54.33,54.33,0.6406,2023-10-17,Halloween,Active,Modern,Natural,Small,Wool,Better,1.7323,1.08
HAL2014,Arc Cotton Collection,Seasonal,Halloween,Halloween,Atelier Edit,V020,19.97,42.96,42.96,0.5352,2023-10-07,Halloween,Active,Organic,Oat,Small,Linen,Better,0.5732,1.08
HAL2015,Mira Ceramic Collection,Seasonal,Halloween,Halloween,Atelier Edit,V010,17.34,40.02,40.02,0.5667,2024-06-10,Halloween,Active,Artisan,Terracotta,One Size,Oak,Better,1.1451,1.08
HAL2016,Avery Glass Vessel,Seasonal,Halloween,Halloween,Northstar Collection,V016,16.73,40.37,40.37,0.5856,2023-06-01,Halloween,Active,Classic,Sand,Large,Oak,Better,0.7882,1.08
HAL2017,Aster Linen Atelier,Seasonal,Halloween,Halloween,Foundry Home,V001,38.61,82.02,82.02,0.5292,2024-10-26,Halloween,Active,Classic,Terracotta,Large,Brass,Best,1.7032,1.08
HAL2018,Mira Marble Form,Seasonal,Halloween,Halloween,Atelier Edit,V007,30.77,63.97,63.97,0.519,2024-05-10,Halloween,Seasonal,Modern,Sand,Small,Marble,Better,0.5772,1.08
HAL2019,Luna Ceramic Studio,Seasonal,Halloween,Halloween,Atelier Edit,V017,30.67,69.27,69.27,0.5572,2023-06-21,Halloween,Seasonal,Minimal,Charcoal,Small,Stone,Better,1.5243,1.08
HAL2020,Sable Stone Form,Seasonal,Halloween,Halloween,Northstar Collection,V005,25.77,58.12,58.12,0.5567,2024-07-29,Halloween,Active,Classic,Natural,Medium,Marble,Better,1.8728,1.08
SUM2021,Avery Linen Form,Seasonal,Summer Living,Summer Living,Atelier Edit,V012,32.1,65.35,65.35,0.5089,2023-09-10,Summer,Active,Artisan,Natural,Small,Glass,Better,1.1602,0.96
SUM2022,Sable Glass Collection,Seasonal,Summer Living,Summer Living,Maison Reserve,V016,40.8,88.42,88.42,0.5386,2024-08-09,Summer,Active,Minimal,Sand,Small,Glass,Best,0.7983,0.96
SUM2023,Noir Ceramic Edit,Seasonal,Summer Living,Summer Living,Atelier Edit,V006,14.27,32.85,32.85,0.5655,2024-03-17,Summer,Active,Organic,Natural,One Size,Ceramic,Good,1.6131,0.96
SUM2024,Vale Stone Object,Seasonal,Summer Living,Summer Living,Atelier Edit,V011,49.61,97.27,97.27,0.49,2024-03-24,Summer,Active,Modern,Ivory,Large,Cotton,Best,1.0174,0.96
SUM2025,Luna Linen Atelier,Seasonal,Summer Living,Summer Living,Northstar Collection,V017,30.56,62.34,62.34,0.5098,2024-05-01,Summer,Active,Modern,Sage,Small,Linen,Better,0.9707,0.96
SUM2026,Harbour Cotton Form,Seasonal,Summer Living,Summer Living,Northstar Collection,V006,55.53,115.86,115.86,0.5208,2024-11-22,Summer,Active,Modern,Terracotta,One Size,Ceramic,Best,1.1378,0.96
SUM2027,Mira Ceramic Atelier,Seasonal,Summer Living,Summer Living,Atelier Edit,V011,58.32,131.64,131.64,0.557,2024-01-26,Summer,Active,Classic,Sand,One Size,Stone,Best,0.609,0.96
SUM2028,Noir Brass Form,Seasonal,Summer Living,Summer Living,Northstar Collection,V018,66.91,146.5,146.5,0.5432,2024-04-21,Summer,Active,Classic,Oat,One Size,Oak,Best,2.1105,0.96
SUM2029,Cove Ceramic Series,Seasonal,Summer Living,Summer Living,Foundry Home,V006,64.48,144.59,144.59,0.5541,2023-09-28,Summer,Active,Artisan,Champagne,Large,Marble,Best,1.3424,0.96
SUM2030,Noir Oak Series,Seasonal,Summer Living,Summer Living,Maison Reserve,V011,19.7,40.33,40.33,0.5115,2024-08-26,Summer,Active,Classic,Sand,One Size,Wool,Better,1.4245,0.96
SUM2031,Vale Wool Vessel,Seasonal,Summer Living,Summer Living,Northstar Collection,V002,29.28,59.36,59.36,0.5067,2024-09-20,Summer,Active,Minimal,Terracotta,Small,Marble,Better,1.9784,0.96
SUM2032,Luna Linen House,Seasonal,Summer Living,Summer Living,Foundry Home,V008,57.58,120.85,120.85,0.5235,2023-08-24,Summer,Active,Organic,Champagne,Medium,Rattan,Best,1.3845,0.96
SUM2033,Vale Glass Vessel,Seasonal,Summer Living,Summer Living,Atelier Edit,V015,69.61,136.61,136.61,0.4904,2024-10-22,Summer,Active,Artisan,Sage,Small,Marble,Best,1.4686,0.96
SUM2034,Ridge Oak Collection,Seasonal,Summer Living,Summer Living,Foundry Home,V001,77.2,165.58,165.58,0.5337,2024-09-08,Summer,Active,Classic,Natural,Medium,Stone,Best,1.6475,0.96
SUM2035,Vale Brass Form,Seasonal,Summer Living,Summer Living,Maison Reserve,V006,41.87,110.89,77.62,0.6224,2023-11-10,Summer,Exit,Classic,Oat,Medium,Ceramic,Best,3.2181,0.96
SUM2036,Aster Rattan Series,Seasonal,Summer Living,Summer Living,Maison Reserve,V016,13.89,36.86,36.86,0.6233,2024-08-09,Summer,Active,Organic,Oat,Large,Linen,Good,1.1065,0.96
SUM2037,Mira Cotton Object,Seasonal,Summer Living,Summer Living,Atelier Edit,V020,36.18,94.38,94.38,0.6167,2024-12-24,Summer,Active,Minimal,Champagne,Large,Brass,Best,1.1809,0.96
SUM2038,Vale Linen Form,Seasonal,Summer Living,Summer Living,Foundry Home,V011,11.78,26.18,26.18,0.5502,2023-09-26,Summer,Active,Minimal,Sage,Small,Oak,Good,2.0755,0.96
SUM2039,Mira Ceramic Object,Seasonal,Summer Living,Summer Living,Atelier Edit,V016,16.05,41.12,41.12,0.6096,2024-08-10,Summer,Active,Artisan,Natural,Large,Cotton,Better,2.7093,0.96
SUM2040,Arc Ceramic Form,Seasonal,Summer Living,Summer Living,Foundry Home,V005,63.89,120.84,120.84,0.4713,2024-12-29,Summer,Active,Organic,Slate,Medium,Brass,Best,1.2183,0.96
SUM2041,Marlow Glass Line,Seasonal,Summer Living,Summer Living,Maison Reserve,V011,46.45,116.46,116.46,0.6012,2023-11-22,Summer,Active,Organic,Slate,Large,Ceramic,Best,0.6231,0.96
SUM2042,Marlow Marble Edit,Seasonal,Summer Living,Summer Living,Foundry Home,V018,72.46,156.6,156.6,0.5373,2024-04-30,Summer,Active,Classic,Espresso,Large,Stone,Best,0.8578,0.96
SUM2043,Ridge Glass Object,Seasonal,Summer Living,Summer Living,Maison Reserve,V006,71.8,157.18,157.18,0.5432,2023-12-07,Summer,Active,Modern,Sage,Large,Rattan,Best,1.4336,0.96
SUM2044,Marlow Glass House,Seasonal,Summer Living,Summer Living,Maison Reserve,V013,66.66,140.75,140.75,0.5264,2024-11-11,Summer,Active,Minimal,Natural,Large,Stone,Best,2.5733,0.96
SUM2045,Sable Marble Edit,Seasonal,Summer Living,Summer Living,Foundry Home,V019,64.68,133.77,133.77,0.5165,2023-08-08,Summer,Active,Organic,Ivory,Large,Rattan,Best,1.4225,0.96
SUM2046,Mira Stone Form,Seasonal,Summer Living,Summer Living,Northstar Collection,V004,52.36,138.67,138.67,0.6224,2024-07-20,Summer,Active,Classic,Oat,Small,Linen,Best,0.5947,0.96
SUM2047,Noir Rattan Studio,Seasonal,Summer Living,Summer Living,Northstar Collection,V013,52.64,116.05,116.05,0.5464,2024-10-10,Summer,Active,Minimal,Espresso,One Size,Wool,Best,0.6243,0.96
SUM2048,Harbour Rattan Object,Seasonal,Summer Living,Summer Living,Northstar Collection,V017,38.19,96.81,96.81,0.6055,2023-05-25,Summer,Seasonal,Modern,Slate,Small,Cotton,Best,1.4221,0.96
SUM2049,Ridge Marble Object,Seasonal,Summer Living,Summer Living,Maison Reserve,V008,60.9,137.92,96.54,0.5585,2024-09-03,Summer,Exit,Organic,Sage,Small,Linen,Best,0.7342,0.96
SUM2050,Noir Oak Studio,Seasonal,Summer Living,Summer Living,Maison Reserve,V015,28.19,65.67,65.67,0.5707,2023-07-29,Summer,Active,Artisan,Oat,Small,Ceramic,Better,0.7644,0.96
SUM2051,Arc Oak Line,Seasonal,Summer Living,Summer Living,Maison Reserve,V020,20.5,38.43,38.43,0.4665,2023-10-20,Summer,Active,Modern,Sand,Small,Brass,Good,1.3031,0.96
SUM2052,Avery Brass Object,Seasonal,Summer Living,Summer Living,Foundry Home,V009,23.95,53.8,53.8,0.5549,2023-10-27,Summer,Active,Minimal,Terracotta,One Size,Ceramic,Better,1.3758,0.96
SUM2053,Ridge Rattan Atelier,Seasonal,Summer Living,Summer Living,Atelier Edit,V015,28.35,66.76,66.76,0.5754,2024-04-10,Summer,Active,Artisan,Sand,Large,Rattan,Better,1.9205,0.96
SUM2054,Arc Ceramic House,Seasonal,Summer Living,Summer Living,Maison Reserve,V020,42.75,89.78,89.78,0.5239,2023-12-29,Summer,Active,Organic,Natural,Medium,Glass,Best,1.262,0.96
SUM2055,Harbour Ceramic Atelier,Seasonal,Summer Living,Summer Living,Foundry Home,V008,35.36,86.95,86.95,0.5934,2023-06-18,Summer,Active,Minimal,Champagne,Large,Glass,Best,1.3914,0.96
SUM2056,Vale Brass Atelier,Seasonal,Summer Living,Summer Living,Foundry Home,V013,30.54,56.01,56.01,0.4547,2023-07-12,Summer,Active,Classic,Ivory,Small,Oak,Better,1.6855,0.96
SUM2057,Arc Marble Vessel,Seasonal,Summer Living,Summer Living,Atelier Edit,V004,52.31,128.94,128.94,0.5943,2024-08-08,Summer,Active,Artisan,Oat,One Size,Rattan,Best,1.3862,0.96
SUM2058,Sable Cotton Form,Seasonal,Summer Living,Summer Living,Foundry Home,V007,56.28,135.32,135.32,0.5841,2024-07-16,Summer,Active,Organic,Oat,Large,Marble,Best,1.3718,0.96
SUM2059,Marlow Oak Collection,Seasonal,Summer Living,Summer Living,Foundry Home,V015,20.49,56.59,56.59,0.6379,2023-07-17,Summer,Seasonal,Artisan,Champagne,Large,Glass,Better,0.8187,0.96
SUM2060,Aster Brass Object,Seasonal,Summer Living,Summer Living,Northstar Collection,V005,26.27,51.17,51.17,0.4866,2023-10-04,Summer,Active,Organic,Espresso,Large,Marble,Better,1.0584,0.96
SUM2061,Mira Brass Form,Seasonal,Summer Living,Summer Living,Foundry Home,V011,29.47,68.27,68.27,0.5684,2024-03-01,Summer,Active,Modern,Sage,Small,Ceramic,Better,1.679,0.96
SUM2062,Harbour Wool Edit,Seasonal,Summer Living,Summer Living,Foundry Home,V015,40.76,93.18,93.18,0.5626,2024-05-16,Summer,Active,Artisan,Sand,One Size,Cotton,Best,1.0088,0.96
SUM2063,Mira Brass Studio,Seasonal,Summer Living,Summer Living,Atelier Edit,V002,24.38,51.08,51.08,0.5228,2024-09-17,Summer,Active,Classic,Ivory,Small,Oak,Better,0.6246,0.96
SUM2064,Aster Brass Line,Seasonal,Summer Living,Summer Living,Foundry Home,V011,56.87,129.22,129.22,0.5599,2023-07-23,Summer,Seasonal,Organic,Sage,One Size,Linen,Best,0.9415,0.96
SUM2065,Cove Glass House,Seasonal,Summer Living,Summer Living,Foundry Home,V017,63.51,129.52,129.52,0.5096,2024-11-14,Summer,Active,Modern,Natural,One Size,Brass,Best,1.5691,0.96
WIN2066,Cove Wool Studio,Seasonal,Winter Comfort,Winter Comfort,Northstar Collection,V007,12.96,31.5,31.5,0.5885,2024-08-13,Winter,Active,Modern,Champagne,One Size,Ceramic,Good,0.9121,1.0
WIN2067,Luna Wool Line,Seasonal,Winter Comfort,Winter Comfort,Atelier Edit,V014,32.93,63.94,63.94,0.485,2023-06-27,Winter,Active,Organic,Sage,Medium,Marble,Better,0.7971,1.0
WIN2068,Sable Cotton Collection,Seasonal,Winter Comfort,Winter Comfort,Atelier Edit,V020,41.99,89.34,89.34,0.53,2023-11-13,Winter,Seasonal,Organic,Espresso,One Size,Brass,Best,1.6695,1.0
WIN2069,Harbour Brass Series,Seasonal,Winter Comfort,Winter Comfort,Atelier Edit,V008,44.29,95.2,95.2,0.5348,2024-04-19,Winter,Active,Artisan,Ivory,Small,Ceramic,Best,1.1504,1.0
WIN2070,Vale Cotton Collection,Seasonal,Winter Comfort,Winter Comfort,Foundry Home,V014,23.16,58.25,58.25,0.6024,2025-01-08,Winter,Active,Artisan,Champagne,One Size,Ceramic,Better,2.8102,1.0
WIN2071,Mira Marble Object,Seasonal,Winter Comfort,Winter Comfort,Northstar Collection,V001,18.12,48.09,48.09,0.6232,2024-10-25,Winter,Active,Classic,Terracotta,Medium,Cotton,Better,0.8278,1.0
WIN2072,Aster Oak Edit,Seasonal,Winter Comfort,Winter Comfort,Foundry Home,V007,20.16,49.31,49.31,0.5911,2024-05-10,Winter,Active,Artisan,Charcoal,One Size,Oak,Better,1.1784,1.0
WIN2073,Mira Brass Edit,Seasonal,Winter Comfort,Winter Comfort,Atelier Edit,V012,42.86,96.54,96.54,0.556,2023-12-24,Winter,Active,Organic,Terracotta,Medium,Wool,Best,1.3153,1.0
WIN2074,Ridge Wool Vessel,Seasonal,Winter Comfort,Winter Comfort,Foundry Home,V001,47.59,97.48,97.48,0.5118,2023-12-17,Winter,Active,Organic,Natural,Large,Cotton,Best,0.7723,1.0
WIN2075,Harbour Rattan Series,Seasonal,Winter Comfort,Winter Comfort,Northstar Collection,V009,31.68,60.09,60.09,0.4728,2023-09-20,Winter,Active,Modern,Champagne,Medium,Glass,Better,1.1543,1.0
WIN2076,Noir Linen Collection,Seasonal,Winter Comfort,Winter Comfort,Northstar Collection,V013,13.29,31.62,31.62,0.5796,2024-07-06,Winter,Active,Minimal,Terracotta,Large,Linen,Good,1.6858,1.0
WIN2077,Aster Cotton Vessel,Seasonal,Winter Comfort,Winter Comfort,Foundry Home,V002,40.41,74.43,74.43,0.4571,2023-06-15,Winter,Active,Artisan,Oat,Large,Wool,Best,1.0549,1.0
WIN2078,Luna Linen Series,Seasonal,Winter Comfort,Winter Comfort,Foundry Home,V008,39.54,87.89,87.89,0.5501,2024-04-13,Winter,Active,Organic,Ivory,One Size,Stone,Best,0.3628,1.0
WIN2079,Marlow Marble Collection,Seasonal,Winter Comfort,Winter Comfort,Maison Reserve,V016,19.08,39.76,39.76,0.5202,2024-06-12,Winter,Active,Classic,Oat,One Size,Wool,Good,0.8578,1.0
WIN2080,Vale Stone Form,Seasonal,Winter Comfort,Winter Comfort,Northstar Collection,V004,33.22,64.97,64.97,0.4887,2025-01-12,Winter,Active,Minimal,Espresso,Medium,Brass,Better,2.8492,1.0
WIN2081,Mira Stone Object,Seasonal,Winter Comfort,Winter Comfort,Foundry Home,V012,31.91,75.15,75.15,0.5754,2023-10-11,Winter,Active,Artisan,Natural,Large,Stone,Best,1.638,1.0
WIN2082,Mira Ceramic House,Seasonal,Winter Comfort,Winter Comfort,Maison Reserve,V018,64.65,126.61,126.61,0.4894,2023-09-13,Winter,Active,Classic,Slate,One Size,Brass,Best,0.8111,1.0
WIN2083,Arc Glass Collection,Seasonal,Winter Comfort,Winter Comfort,Maison Reserve,V006,26.48,55.24,55.24,0.5206,2024-08-23,Winter,Active,Modern,Sage,Small,Oak,Better,1.3072,1.0
WIN2084,Noir Glass Vessel,Seasonal,Winter Comfort,Winter Comfort,Northstar Collection,V012,27.71,59.27,59.27,0.5326,2024-12-07,Winter,Active,Organic,Terracotta,Large,Cotton,Better,1.4182,1.0
WIN2085,Marlow Wool Edit,Seasonal,Winter Comfort,Winter Comfort,Foundry Home,V018,56.01,103.37,103.37,0.4582,2024-07-09,Winter,Active,Minimal,Slate,Small,Stone,Best,1.2971,1.0
WIN2086,Cove Ceramic Line,Seasonal,Winter Comfort,Winter Comfort,Maison Reserve,V006,33.79,75.39,75.39,0.5518,2023-08-29,Winter,Active,Organic,Champagne,Large,Linen,Best,0.8657,1.0
WIN2087,Noir Marble Form,Seasonal,Winter Comfort,Winter Comfort,Atelier Edit,V014,11.48,24.73,24.73,0.5359,2023-12-21,Winter,Active,Modern,Terracotta,One Size,Stone,Good,0.8509,1.0
WIN2088,Noir Brass Form,Seasonal,Winter Comfort,Winter Comfort,Atelier Edit,V018,52.45,123.49,123.49,0.5752,2024-07-09,Winter,Active,Organic,Sage,Medium,Cotton,Best,0.8682,1.0
WIN2089,Ridge Linen Line,Seasonal,Winter Comfort,Winter Comfort,Foundry Home,V008,35.71,79.45,79.45,0.5505,2024-01-30,Winter,Active,Modern,Espresso,Small,Glass,Best,1.3409,1.0
WIN2090,Ridge Brass House,Seasonal,Winter Comfort,Winter Comfort,Atelier Edit,V015,23.21,63.44,63.44,0.6341,2024-04-10,Winter,Active,Classic,Charcoal,Medium,Oak,Better,1.9274,1.0
WIN2091,Luna Linen Collection,Seasonal,Winter Comfort,Winter Comfort,Northstar Collection,V001,47.46,99.02,99.02,0.5207,2023-06-24,Winter,Active,Organic,Sand,Small,Wool,Best,0.3769,1.0
WIN2092,Vale Rattan Studio,Seasonal,Winter Comfort,Winter Comfort,Atelier Edit,V008,47.59,100.5,100.5,0.5265,2024-09-27,Winter,Active,Classic,Espresso,Medium,Oak,Best,1.2836,1.0
WIN2093,Noir Glass Studio,Seasonal,Winter Comfort,Winter Comfort,Foundry Home,V013,32.38,67.92,67.92,0.5233,2024-06-30,Winter,Active,Classic,Sand,Medium,Glass,Better,1.0104,1.0
WIN2094,Arc Oak Vessel,Seasonal,Winter Comfort,Winter Comfort,Northstar Collection,V020,28.18,68.59,68.59,0.5892,2024-09-09,Winter,Active,Modern,Ivory,One Size,Glass,Better,1.6574,1.0
WIN2095,Harbour Rattan Object,Seasonal,Winter Comfort,Winter Comfort,Foundry Home,V007,31.85,71.43,71.43,0.5541,2023-11-30,Winter,Active,Classic,Sage,Medium,Brass,Best,1.2866,1.0
WIN2096,Marlow Oak Collection,Seasonal,Winter Comfort,Winter Comfort,Maison Reserve,V015,41.88,107.38,107.38,0.61,2024-12-07,Winter,Active,Modern,Slate,Large,Linen,Best,0.9302,1.0
WIN2097,Vale Linen Vessel,Seasonal,Winter Comfort,Winter Comfort,Atelier Edit,V002,26.16,47.83,47.83,0.453,2024-10-23,Winter,Active,Organic,Espresso,Small,Glass,Better,0.5762,1.0
WIN2098,Noir Glass Line,Seasonal,Winter Comfort,Winter Comfort,Foundry Home,V010,17.78,37.5,37.5,0.526,2023-11-02,Winter,Active,Classic,Sand,One Size,Marble,Good,0.7613,1.0
WIN2099,Cove Stone Form,Seasonal,Winter Comfort,Winter Comfort,Maison Reserve,V017,16.34,32.68,32.68,0.5001,2023-11-02,Winter,Active,Artisan,Terracotta,Small,Cotton,Good,1.2236,1.0
WIN2100,Arc Stone Vessel,Seasonal,Winter Comfort,Winter Comfort,Foundry Home,V003,35.78,72.35,72.35,0.5054,2023-10-11,Winter,Active,Modern,Oat,One Size,Brass,Best,0.9554,1.0
CND2101,Ridge Marble Vessel,Giftware,Candles,Candles,Foundry Home,V011,40.61,84.89,59.42,0.5216,2023-07-31,Core,Exit,Modern,Slate,Medium,Wool,Best,2.493,0.92
CND2102,Aster Wool Object,Giftware,Candles,Candles,Maison Reserve,V015,16.22,40.74,40.74,0.6019,2024-05-04,Core,Active,Modern,Ivory,Small,Cotton,Better,1.1052,0.92
CND2103,Harbour Rattan Vessel,Giftware,Candles,Candles,Maison Reserve,V002,15.81,36.18,36.18,0.5631,2024-01-11,Core,Active,Organic,Ivory,One Size,Marble,Good,0.7659,0.92
CND2104,Vale Glass Line,Giftware,Candles,Candles,Foundry Home,V012,29.28,61.26,61.26,0.5221,2025-01-07,Core,Active,Modern,Slate,One Size,Brass,Better,2.1693,0.92
CND2105,Ridge Cotton Studio,Giftware,Candles,Candles,Atelier Edit,V019,35.21,71.18,71.18,0.5054,2023-10-25,Core,Active,Minimal,Champagne,Medium,Cotton,Best,1.3442,0.92
CND2106,Noir Brass Line,Giftware,Candles,Candles,Foundry Home,V003,40.14,84.49,84.49,0.5249,2024-03-22,Core,Active,Modern,Champagne,Medium,Glass,Best,1.2707,0.92
CND2107,Mira Cotton Edit,Giftware,Candles,Candles,Atelier Edit,V012,27.4,55.64,55.64,0.5076,2023-09-07,Core,Active,Minimal,Sage,Small,Linen,Better,1.1088,0.92
CND2108,Luna Rattan Form,Giftware,Candles,Candles,Foundry Home,V019,17.22,36.46,36.46,0.5277,2024-10-31,Core,Seasonal,Artisan,Natural,Medium,Rattan,Good,0.8672,0.92
CND2109,Luna Stone Studio,Giftware,Candles,Candles,Foundry Home,V005,27.76,69.26,69.26,0.5992,2024-02-18,Core,Active,Classic,Slate,Large,Stone,Better,1.0025,0.92
